200.0
2000
147.18,71.58
64.33,11.76
88.89,3.0
16.38,198.27
54.17,141.45
72.0,15.21
129.55,132.74
75.15,106.94
59.23,174.27
82.65,99.24
112.67,43.45
85.87,196.27
108.18,38.37
54.99,51.33
82.29,14.4
140.88,26.18
76.8,25.77
82.93,4.37
71.78,192.59
73.31,68.78
112.99,55.1
79.03,93.53
27.07,154.16
131.16,177.75
87.59,174.46
79.91,193.99
57.55,16.79
96.03,127.5
169.07,5.67
52.83,167.59
33.47,158.63
83.66,40.64
106.97,68.94
52.34,53.46
73.52,25.29
84.23,50.65
76.7,95.99
108.45,175.31
127.89,194.77
44.23,129.61
81.19,82.53
64.69,168.2
84.17,64.29
198.26,126.5
139.65,41.05
109.29,37.34
75.02,8.94
109.39,153.06
83.54,31.6
110.15,116.12
54.19,91.13
57.89,138.39
62.89,4.26
134.27,161.74
102.01,75.12
67.48,175.27
141.27,155.24
94.49,7.92
61.74,26.87
112.09,166.03
137.34,87.65
106.01,16.79
173.69,100.23
91.52,58.36
65.85,183.71
42.45,15.01
79.62,125.53
87.32,198.73
84.82,134.31
87.3,195.2
102.25,92.27
123.57,11.73
68.31,169.27
98.51,56.39
64.16,190.11
85.62,186.37
52.45,7.08
80.54,93.66
88.96,40.62
32.26,106.35
71.89,198.92
90.36,11.85
42.99,156.76
57.85,184.23
60.61,198.24
20.53,117.66
95.32,180.84
66.37,197.99
68.38,49.19
103.89,185.19
84.52,172.4
71.93,8.7
10.09,107.97
114.03,120.78
59.86,61.41
46.3,7.06
70.17,131.6
111.96,135.04
97.33,138.24
67.56,12.49
54.04,58.46
100.71,160.88
28.3,108.38
101.84,139.05
84.58,186.04
17.23,102.82
100.45,65.11
94.51,182.08
109.4,112.52
94.12,2.22
91.66,140.45
65.39,105.65
61.82,141.36
78.17,147.84
94.36,65.08
98.47,19.79
87.96,70.22
85.76,64.84
65.78,131.84
137.88,35.18
62.04,62.36
75.97,123.69
41.95,83.29
60.41,10.38
107.06,81.27
101.26,29.42
80.47,199.99
40.02,5.54
118.08,66.7
105.56,123.56
98.86,84.53
96.78,130.92
75.62,147.03
37.57,115.85
50.6,40.35
103.2,193.14
94.29,96.99
73.62,0.5
132.37,70.79
63.52,139.84
70.73,159.91
53.43,113.25
88.99,162.37
73.79,162.89
80.71,5.74
67.1,19.63
52.09,32.92
96.15,69.96
62.91,154.92
68.04,62.36
58.78,21.72
58.09,68.33
83.32,2.36
99.77,177.09
80.16,1.48
96.46,128.67
74.68,88.02
55.76,110.11
68.52,76.08
103.86,119.52
85.57,160.76
50.55,196.0
116.24,69.72
59.77,197.91
117.08,51.84
88.02,6.73
81.79,2.02
34.5,129.77
91.33,52.38
46.4,18.3
100.61,191.18
143.67,80.49
79.89,103.84
100.5,84.44
93.09,168.75
88.1,39.07
92.28,161.2
73.82,127.85
108.92,121.14
91.12,7.01
101.29,1.82
110.9,13.17
94.33,153.04
93.33,6.58
107.53,8.71
84.08,26.93
78.67,183.72
121.87,121.19
106.58,38.6
57.58,22.03
73.01,186.92
60.23,196.61
59.06,197.02
78.27,35.37
74.07,65.38
89.11,100.86
102.44,99.2
14.35,97.52
182.96,160.81
102.82,149.54
88.11,132.06
79.2,78.91
78.94,46.84
80.25,45.23
42.41,24.17
99.12,35.72
74.01,117.5
196.66,70.82
64.08,10.99
79.03,140.53
107.28,66.16
93.39,191.22
61.22,158.09
93.94,41.9
156.2,13.4
114.78,10.42
74.2,48.37
125.29,140.11
103.08,1.75
99.12,94.38
75.6,69.8
94.37,165.86
70.38,67.91
68.96,108.03
88.75,2.29
63.66,199.45
102.83,189.49
47.97,162.0
78.78,9.86
168.17,2.67
90.0,86.58
68.95,156.53
54.59,180.36
95.98,140.1
12.14,108.54
110.88,199.65
48.34,9.72
55.42,75.26
169.64,91.76
56.63,85.01
100.45,69.96
64.62,161.57
25.14,95.48
69.09,122.02
102.12,23.33
8.22,68.21
56.39,21.93
88.08,177.31
121.66,190.25
75.5,13.14
98.12,0.02
70.14,50.57
27.58,31.8
93.44,11.27
114.84,113.95
52.68,28.48
86.63,140.16
81.92,21.33
137.09,56.67
79.24,113.91
85.12,70.71
81.49,46.76
56.63,88.48
16.27,57.24
90.15,69.72
37.9,165.17
132.93,186.57
47.44,22.94
72.06,168.55
99.44,109.69
69.7,0.27
123.18,14.71
55.25,194.12
82.75,138.96
131.48,120.37
49.2,194.34
99.6,45.53
62.81,127.57
55.74,93.76
83.8,19.87
65.25,21.04
86.51,142.6
124.1,119.28
70.83,38.5
57.29,78.62
122.14,103.29
105.53,183.82
141.51,186.1
22.6,185.3
59.91,1.53
77.06,188.52
89.42,46.0
73.37,139.16
89.16,13.96
17.72,23.64
53.4,133.69
52.01,182.59
110.05,174.27
46.45,88.1
69.36,198.47
70.34,106.39
65.0,63.96
62.56,2.33
64.1,19.17
108.41,114.2
136.98,25.18
40.11,179.16
21.91,76.49
54.47,168.22
102.73,155.14
59.27,146.41
107.9,190.06
55.87,149.93
83.62,130.38
83.25,49.25
0.5,74.47
87.79,145.45
140.71,140.27
45.39,157.18
80.6,0.42
16.51,21.77
64.66,187.2
4.62,58.55
61.61,150.37
69.41,94.53
41.92,103.43
90.55,193.76
170.76,184.76
130.26,36.53
74.94,41.39
76.45,144.95
103.04,127.38
69.59,46.1
119.18,63.56
86.17,124.87
96.78,169.63
173.98,128.14
17.2,47.2
100.65,8.08
21.1,122.59
86.37,114.54
96.03,118.88
46.39,151.57
93.72,33.98
21.73,49.71
92.9,122.18
98.88,105.78
34.72,172.81
88.49,196.89
66.95,62.0
75.08,23.73
47.92,4.12
63.87,171.7
79.82,1.91
51.68,148.24
70.01,142.53
67.71,198.66
64.5,113.66
83.11,197.91
102.48,160.44
141.88,125.27
82.03,32.01
116.07,40.28
56.82,80.82
59.43,20.61
89.99,103.48
83.31,25.96
59.33,26.24
144.22,97.42
125.73,156.22
90.19,151.2
34.74,33.71
74.17,158.06
80.79,196.49
134.29,22.47
41.74,101.95
38.42,55.75
72.62,1.19
80.92,175.27
56.83,86.19
92.55,54.24
96.15,60.06
139.97,44.22
50.24,55.46
131.39,92.01
40.2,54.22
100.15,155.47
123.14,168.46
118.46,78.64
40.17,18.09
115.2,106.37
89.73,108.2
89.31,160.96
74.19,93.52
42.67,7.71
151.75,74.62
47.32,13.91
48.92,133.31
65.12,90.21
89.13,47.88
69.33,144.87
64.07,128.9
27.55,126.41
61.43,123.77
64.24,149.03
80.4,166.92
59.4,49.62
63.07,111.93
3.22,91.93
68.18,27.7
36.8,89.51
82.71,21.24
21.2,42.2
73.43,157.39
61.47,30.78
79.54,56.96
134.73,35.71
103.62,81.27
59.35,192.19
74.67,158.88
144.66,34.35
40.04,67.91
68.83,158.28
65.29,115.42
83.29,36.17
30.02,71.93
65.24,197.41
100.55,199.09
45.51,66.23
33.99,131.28
32.56,117.81
86.38,109.93
55.64,194.66
101.35,178.7
119.75,135.75
63.32,15.7
38.87,199.1
91.84,0.14
82.36,23.85
101.53,14.49
122.36,17.33
187.63,166.56
76.59,179.52
54.24,53.46
46.86,10.35
95.61,59.92
92.27,139.74
112.48,122.54
130.61,182.01
87.9,199.31
119.32,199.38
63.81,4.09
36.7,163.44
83.6,145.7
96.15,65.11
89.97,198.12
101.53,62.87
119.23,196.47
70.31,196.17
48.26,5.4
49.59,133.03
63.35,196.32
83.57,43.65
116.85,33.62
47.81,22.13
44.34,3.93
66.53,10.84
69.08,128.56
94.18,85.59
88.46,158.24
33.05,194.05
81.59,138.11
76.46,41.35
130.18,129.42
17.2,52.2
86.87,80.06
95.1,68.38
87.3,171.17
107.89,187.81
79.64,5.78
94.9,2.77
83.94,61.36
82.38,166.66
79.55,97.33
116.28,7.89
78.35,83.4
108.57,131.3
19.6,42.2
130.93,48.71
67.81,185.64
176.26,21.85
39.68,132.74
71.59,196.29
46.92,71.92
68.02,47.61
37.21,101.43
101.97,94.18
93.88,194.7
78.47,68.37
35.47,124.64
59.91,172.97
101.56,2.86
145.4,144.73
143.61,85.18
100.85,175.96
77.27,31.9
56.28,149.21
53.29,192.27
100.83,109.5
75.77,8.66
109.77,139.13
88.97,21.57
97.54,197.71
84.28,4.04
41.31,6.74
65.03,106.13
114.13,93.05
70.23,25.0
85.02,31.36
89.74,27.06
85.82,79.12
108.14,16.68
51.97,182.22
60.95,191.97
130.87,17.73
80.3,108.67
139.28,25.18
93.57,167.34
60.13,35.74
88.58,116.56
164.6,108.76
25.69,151.58
122.75,129.97
90.21,180.65
134.82,11.9
132.99,12.43
122.2,69.76
121.71,55.88
66.54,60.86
7.5,116.53
26.8,115.92
104.68,19.11
150.08,36.37
41.76,105.7
80.61,42.47
87.62,14.02
126.63,23.42
52.28,6.13
96.18,33.22
31.03,148.25
57.04,27.49
19.3,47.2
95.38,37.25
121.38,103.26
97.78,154.81
150.74,197.1
90.89,29.97
113.89,17.63
6.29,106.9
76.05,82.81
91.6,139.49
54.05,170.44
155.81,145.3
85.47,12.32
138.71,23.22
46.21,84.76
74.99,194.9
100.0,111.05
61.96,35.58
82.77,10.56
31.5,86.72
112.46,168.64
99.98,44.24
54.6,106.63
123.83,58.25
83.68,184.2
120.35,9.95
60.72,31.58
17.3,42.2
72.02,168.84
43.7,39.04
19.85,55.62
151.78,195.83
130.55,159.7
62.11,82.32
106.16,44.93
90.54,23.88
113.92,91.32
73.95,2.33
74.56,38.05
118.27,37.65
82.95,126.16
111.64,171.88
92.8,162.66
87.54,12.6
73.31,192.46
78.43,160.92
42.13,197.06
118.74,115.19
143.68,21.71
110.86,2.55
109.48,117.3
82.38,119.25
91.23,76.52
51.71,11.28
101.21,180.84
57.72,7.16
140.1,146.03
88.26,174.71
111.45,5.08
47.93,15.39
12.76,136.93
130.73,32.49
81.32,186.21
32.12,45.84
95.02,127.4
76.75,176.22
80.62,174.97
107.57,5.46
101.39,9.52
104.55,47.84
76.42,186.38
153.44,172.44
83.74,89.28
152.54,165.71
115.37,160.47
93.54,46.18
65.99,0.07
76.0,17.87
113.29,82.23
82.76,162.15
130.6,148.42
55.9,113.92
113.41,150.82
167.28,131.33
113.95,18.01
107.7,107.7
71.14,17.44
65.39,74.96
47.55,131.29
59.44,162.01
157.32,171.73
96.12,139.61
14.48,55.42
98.93,187.85
100.92,143.15
159.1,199.25
95.07,40.09
94.97,197.84
39.62,119.98
47.53,24.02
97.83,78.75
83.87,5.54
116.1,199.17
159.59,183.53
6.8,189.33
97.78,26.51
103.14,35.64
53.58,190.57
62.31,137.58
21.2,47.2
122.2,73.66
22.73,181.04
117.21,197.96
105.75,194.22
98.27,2.01
46.97,78.24
72.29,129.89
78.05,155.59
91.44,8.79
89.07,192.94
126.03,13.96
129.54,111.16
67.23,178.29
96.25,193.73
104.38,32.76
61.0,89.33
23.5,66.07
99.53,7.86
64.24,135.4
84.07,1.37
61.81,7.44
82.83,182.66
109.94,12.41
61.01,177.31
93.07,196.77
142.21,13.84
78.32,29.0
197.76,53.14
51.2,14.27
87.82,47.56
48.94,199.07
26.9,153.56
85.92,187.93
83.05,123.96
27.25,69.08
80.47,138.73
118.12,185.28
141.16,132.24
4.01,95.14
50.24,58.46
104.03,100.0
88.31,184.32
86.44,76.67
64.86,22.9
85.73,199.12
81.98,126.46
121.62,185.57
25.79,168.93
34.66,197.68
5.32,143.25
96.29,106.47
68.82,84.95
96.6,76.61
86.43,108.67
93.89,16.58
95.72,149.79
46.45,174.23
69.57,33.56
136.88,35.18
61.23,49.77
95.29,13.4
94.16,85.38
78.21,40.39
96.85,170.61
107.98,153.97
84.98,7.92
48.04,85.43
69.95,145.76
120.06,146.17
85.62,79.43
49.34,153.65
73.58,7.18
104.07,112.43
95.83,161.01
93.48,1.0
139.73,11.63
64.5,134.39
82.04,174.08
108.27,111.6
69.79,1.9
92.34,194.83
58.07,148.76
51.29,33.78
82.57,12.9
102.78,15.99
72.94,190.09
133.03,156.08
19.21,102.37
83.81,179.9
71.23,16.36
55.7,107.17
48.6,75.21
31.54,20.45
91.57,178.07
85.76,163.24
77.4,11.11
140.92,134.16
54.59,1.38
60.43,14.36
122.42,156.7
88.58,190.11
88.92,51.08
73.5,18.44
44.93,141.13
147.73,57.69
37.39,14.37
91.74,91.54
118.12,176.27
82.59,3.07
67.54,63.61
114.76,6.75
106.44,179.85
61.5,87.44
77.45,154.6
43.34,97.87
128.01,169.33
107.51,159.29
39.3,6.72
55.15,99.46
95.76,58.19
49.01,120.9
75.03,196.24
54.24,48.46
96.11,47.86
52.44,59.37
119.18,189.44
140.68,35.18
81.68,139.13
108.48,146.37
9.17,2.31
50.81,162.03
102.3,97.67
86.94,61.36
96.79,40.05
81.68,23.43
79.25,2.08
55.54,68.01
97.03,18.62
144.0,194.08
82.75,18.84
108.61,192.41
39.57,168.79
58.59,0.4
36.32,45.75
18.2,52.2
115.85,158.11
77.65,156.45
98.17,9.79
69.35,199.91
65.08,192.51
46.5,53.69
85.57,46.3
103.69,81.48
122.18,51.13
104.49,104.95
102.11,85.74
68.01,119.1
51.64,85.99
140.04,143.94
76.75,152.9
98.35,65.11
38.42,45.75
97.17,184.52
49.21,72.26
88.02,120.46
63.31,194.23
130.51,145.76
63.49,199.14
73.06,198.53
40.51,140.25
14.91,68.44
122.31,66.05
67.52,196.89
81.76,69.76
71.3,182.16
47.73,0.55
2.44,62.84
92.04,198.6
64.81,31.27
71.2,157.96
111.31,141.83
71.8,184.25
34.86,171.97
75.89,125.21
33.19,121.63
105.91,17.24
38.68,21.2
67.68,30.63
91.46,6.53
61.15,102.05
188.25,190.91
86.8,140.58
97.4,9.29
125.67,194.59
95.76,192.77
116.88,161.48
80.64,152.2
91.7,46.23
74.02,112.15
105.3,34.5
41.24,145.27
102.8,186.08
109.0,86.35
73.65,198.12
120.96,134.89
36.42,55.75
45.34,73.41
124.23,128.83
81.38,120.66
101.13,4.12
155.14,147.9
77.4,141.31
48.11,86.62
71.93,24.83
83.22,19.01
97.35,11.05
47.76,192.02
7.66,155.17
96.66,79.15
72.38,173.76
81.92,124.31
125.79,112.82
107.54,197.46
110.31,100.73
71.17,94.46
89.43,8.64
124.37,115.35
73.85,165.15
79.05,31.58
101.23,118.5
103.25,77.69
97.1,153.99
87.46,110.93
72.71,12.28
146.99,128.97
88.88,198.97
81.29,40.6
76.24,13.93
55.6,143.46
75.9,178.45
38.99,124.62
137.4,164.13
80.22,23.0
96.99,9.97
63.59,118.83
137.43,68.95
71.94,9.26
50.24,53.46
80.84,10.03
57.2,126.01
41.37,174.91
92.3,115.41
60.78,20.99
59.41,160.58
90.05,181.36
47.71,115.74
82.2,194.39
109.18,97.21
79.01,64.0
72.27,186.86
88.74,194.33
110.81,68.66
62.71,0.67
52.39,109.91
58.2,58.85
14.82,53.12
120.24,130.73
93.46,191.67
38.21,68.83
93.39,2.72
68.59,161.09
146.09,46.57
141.62,192.83
62.04,53.41
77.19,100.6
65.04,52.36
96.56,165.64
101.61,115.0
63.74,60.66
123.97,5.12
48.04,185.26
87.26,129.1
41.39,157.34
89.19,164.8
152.84,109.17
31.85,7.6
57.6,155.35
188.15,50.97
88.78,4.85
111.16,189.0
69.98,144.49
107.99,186.09
36.98,15.26
63.44,189.9
63.53,181.49
51.26,119.44
37.45,22.42
88.09,92.63
66.33,80.98
50.6,188.1
63.45,69.14
102.46,124.62
97.16,122.41
59.82,185.76
69.83,73.75
54.79,16.44
82.84,61.36
99.93,5.45
115.15,0.34
44.88,51.58
117.09,49.77
91.72,181.05
99.94,68.34
62.71,60.84
30.72,93.8
82.74,191.3
86.86,84.02
88.12,85.83
117.26,70.3
105.33,162.74
128.13,9.82
82.63,69.87
121.24,194.07
75.47,32.69
65.38,4.59
83.28,5.81
88.14,136.62
108.58,10.27
100.18,149.39
94.33,191.62
89.7,170.58
107.71,184.18
109.54,174.39
45.71,153.64
84.68,121.26
101.86,37.4
102.34,55.83
114.4,5.79
85.13,5.01
59.94,185.09
82.12,95.07
102.5,163.24
64.42,44.63
78.36,29.92
91.3,176.19
120.07,156.2
16.66,32.61
75.43,199.79
17.08,114.77
74.26,101.31
55.08,170.07
118.48,24.01
70.11,168.93
157.76,37.54
57.12,189.51
109.28,185.05
63.83,186.63
75.9,119.1
117.45,19.69
94.53,188.51
118.16,1.49
40.97,144.33
37.95,114.34
75.7,7.04
58.41,176.28
40.88,32.79
46.95,191.72
45.68,182.33
121.96,83.45
123.7,179.88
115.4,151.57
54.28,177.47
85.04,65.86
60.37,186.96
118.08,63.56
13.38,124.25
46.6,149.55
91.9,30.45
61.18,48.84
123.0,46.43
100.22,140.84
115.05,103.99
107.92,180.73
76.87,149.04
97.31,135.27
83.17,171.76
122.06,128.66
49.6,123.43
101.54,0.77
92.4,0.2
103.78,41.73
98.49,101.12
37.27,84.73
42.34,179.87
72.12,196.77
97.72,199.61
116.8,113.79
140.88,25.18
92.57,193.15
85.45,170.56
84.67,191.82
32.15,121.32
50.34,48.46
69.26,35.37
95.88,191.56
98.34,53.65
148.66,46.57
79.47,188.89
74.9,0.04
96.95,34.67
82.35,172.6
59.62,193.73
119.8,102.19
79.59,198.44
145.48,166.71
102.86,68.94
85.41,191.05
34.87,38.48
105.87,153.24
37.51,43.16
109.44,135.8
90.01,32.91
11.77,37.31
84.63,83.02
44.31,119.28
103.31,111.63
39.13,49.19
124.18,127.89
111.17,3.13
98.75,164.38
59.01,114.69
9.36,141.18
60.95,149.57
114.0,144.22
74.49,80.47
57.29,157.13
93.65,198.57
90.83,51.16
143.46,37.06
106.05,43.97
43.31,103.27
129.16,154.35
55.82,16.67
70.73,9.49
99.9,81.46
68.75,139.47
70.56,18.09
113.53,2.9
84.07,96.52
92.05,95.12
91.26,67.29
64.03,51.01
99.99,6.15
55.34,122.82
95.55,153.13
120.56,164.17
37.42,191.63
8.21,13.67
95.89,45.06
135.07,157.79
15.42,58.03
95.63,187.33
72.51,162.98
76.37,114.93
126.67,144.01
119.62,155.54
55.51,149.05
66.27,191.74
84.36,42.39
47.26,159.44
47.66,144.08
90.67,0.73
121.94,160.07
97.68,89.22
86.93,105.8
40.32,155.81
46.2,64.32
64.54,146.95
71.39,134.49
79.4,43.35
130.57,138.17
173.62,184.38
100.63,73.1
80.01,151.2
51.24,58.46
184.36,38.57
110.4,31.06
53.31,13.51
46.82,129.84
45.11,178.31
66.31,189.26
49.91,185.31
65.31,158.59
107.11,139.2
61.5,9.02
28.39,115.4
84.24,191.51
96.55,94.67
47.26,16.4
158.8,112.02
83.22,112.85
100.16,84.77
65.12,2.56
17.2,49.2
71.39,82.33
71.65,176.37
132.61,67.98
72.49,135.79
93.91,7.24
76.77,61.22
132.72,76.44
84.59,8.67
142.3,99.23
79.16,4.57
117.57,47.28
98.95,59.71
122.67,99.37
66.71,142.94
82.22,11.19
97.36,121.1
101.8,182.69
92.21,137.03
83.36,164.72
81.37,160.55
118.32,17.06
39.58,16.99
67.38,180.2
87.53,106.55
74.8,86.9
128.54,163.27
67.22,106.8
91.54,54.08
76.5,179.36
53.16,17.28
21.26,36.9
88.59,126.29
81.6,193.97
80.78,94.82
121.63,60.61
65.26,178.32
87.21,171.64
67.28,128.46
62.64,75.61
93.69,129.4
84.38,0.4
45.77,100.03
73.23,191.76
102.19,88.17
161.93,83.46
58.34,132.09
50.33,169.0
96.8,116.64
88.38,2.04
13.93,126.44
118.32,149.86
82.52,130.09
98.44,146.4
